Post ID,Post Text,clean_text,sentiment,predicted_sentiment,emotion,is_relevant,severity,Likes,Replies
tina_ajah13/DZzlxSdkfXD,Upsss 🙊 MBG...😁,upsss 🙊 mbg...😁,positive,positive,joy,True,none,1,1
sidik_us/DZzcxLcEyzj,Membalas @clipperkinggz | @clipperkinggz | Kan harus memilih. Klo saya memilih lapangan pekerjaan terutama sektor formal. Supaya ayah/ibu bisa bekerja dpt penghasilan layak. Urusan gizi anak jgn tanya yakin di penuhi sama ortunya. Daya beli jadi bagus. Perekonomian akan cepat. Umkm berseri. Krn pada pegang uang.,membalas | | kan harus memilih. klo saya memilih lapangan pekerjaan terutama sektor formal. supaya ayah/ibu bisa bekerja dpt penghasilan layak. urusan gizi anak jgn tanya yakin di penuhi sama ortunya. daya beli jadi bagus. perekonomian akan cepat. umkm berseri. krn pada pegang uang.,negative,mixed,disappointment,True,low,0,1
katakitaig/DZzVt6vCTL0,"VIRAL! Guru Bersihkan Sisa MBG agar Dianggap Enak dan Terlihat Habis, Tuai Sorotan Warganet.","viral! guru bersihkan sisa mbg agar dianggap enak dan terlihat habis, tuai sorotan warganet.",negative,positive,anger,True,medium,0,2
dian_pu_sat/DZyqxQtn8yb,Ekonomi sedang parah2nya..masyarakat yg mendukung MBG karena memang mereka butuh isi perut dari pada otak..,ekonomi sedang parah2nya..masyarakat yg mendukung mbg karena memang mereka butuh isi perut dari pada otak..,negative,negative,frustration,True,medium,0,0
zilalin_ummuuwais/DZzlyaHEhUv,"Dr zaman presidn sblmnya sudh dpt PIP tp gk pernh sbnyk skrg. Wkwkwk dikasi fakta tp byk gk terima. | Sudh sering sy baca berita siswa yg lewti sungai. Gk pernh bca berita jg klo sudh byk dibngun jembatan? Msa cuma gra"" MBG, jembtn gk bisa dibngun. Dikit dikit smua krna MBG😀","dr zaman presidn sblmnya sudh dpt pip tp gk pernh sbnyk skrg. wkwkwk dikasi fakta tp byk gk terima. | sudh sering sy baca berita siswa yg lewti sungai. gk pernh bca berita jg klo sudh byk dibngun jembatan? msa cuma gra"" mbg, jembtn gk bisa dibngun. dikit dikit smua krna mbg😀",neutral,neutral,neutral,True,none,0,0
aciem2025/DZz8HDsDyhY,"Selama MBG masih jalan.... meski guru terpencil dapat motrik, nasib mereka tetap terpuruk..... btw ngecasnya dimana ya? Nnnn ... Guru di Sangihe nggak butuh motrik deh. Tetep aneehhhhhhh.","selama mbg masih jalan.... meski guru terpencil dapat motrik, nasib mereka tetap terpuruk..... btw ngecasnya dimana ya? nnnn ... guru di sangihe nggak butuh motrik deh. tetep aneehhhhhhh.",negative,negative,frustration,True,medium,1,1
buk4_mata/DZyn09jk_DQ,SAYA YAKIN 100% | Kalo WA message ini Valid atau Benar. | Pak PRABOWO SENDIRI ga akan menyuruh sepertini. | KARENA ORG2 BUSUK SEPERTI DADAN DAN 35 ORG ITU. | Juga memanfaatkan program ini hanya utk mengeruk DUIT. tanpa sepengatuhan Prssidennya sendiri.,saya yakin 100% | kalo wa message ini valid atau benar. | pak prabowo sendiri ga akan menyuruh sepertini. | karena org2 busuk seperti dadan dan 35 org itu. | juga memanfaatkan program ini hanya utk mengeruk duit. tanpa sepengatuhan prssidennya sendiri.,negative,negative,frustration,True,high,2,1
yoeni_achyar/DZzR6_XkTfM,"**Tuntutan Mahasiswa Belum Dijawab, tapi ""Demo Pro-Pemerintah"" Sudah Siap** Coba lihat poster ini baik-baik 👇 ""Seruan Aksi Damai 15 Ribu Simpatisan MBG Malang Raya"" — lengkap dengan desain rapi, jadwal pasti, dan tagline besar: ""Mari Kita Dukung Program Unggulan Presiden Prabowo."" Tapi ""𝘿𝘼𝙈𝘼𝙄 "" yang dimaksud ternyata begini.","**tuntutan mahasiswa belum dijawab, tapi ""demo pro-pemerintah"" sudah siap** coba lihat poster ini baik-baik 👇 ""seruan aksi damai 15 ribu simpatisan mbg malang raya"" — lengkap dengan desain rapi, jadwal pasti, dan tagline besar: ""mari kita dukung program unggulan presiden prabowo."" tapi ""𝘿𝘼𝙈𝘼𝙄 "" yang dimaksud ternyata begini.",mixed,mixed,frustration,True,medium,243,133
prazzzetyo/DZzXxOAAVae,Kayanya dimana2 seperti ini.. Aplaagi klo di SD swasta yg SPP nya 500rb ++ sebulan.. Anak2nya banyak yg picky eater liat MBG..,kayanya dimana2 seperti ini.. aplaagi klo di sd swasta yg spp nya 500rb ++ sebulan.. anak2nya banyak yg picky eater liat mbg..,negative,negative,frustration,True,low,0,0
shandy_ackerman/DZzmnS3HzeL,Hadiah pildun aja kalah sama anggaran MBG 😄,hadiah pildun aja kalah sama anggaran mbg 😄,positive,negative,joy,True,none,0,0
betawoy/DZy2jpxAeex,"Krisis listrik, bbm naik, dolar lemah, dan masih bnyak ngebelain program mbg astaghfirullah","krisis listrik, bbm naik, dolar lemah, dan masih bnyak ngebelain program mbg astaghfirullah",negative,negative,frustration,True,high,3,0
forageek_store/DZyqwyYE4mB,"Saya yakin MBG ini ada manfaatnya bagi penerima manfaat.. tapi anggaran ratusan triliun itu terlalu memberatkan APBN.. akibatnya kebutuhan belanja lainnya banyak yg diefisiensi, transfer ke daerah juga dikurangi..🥲","saya yakin mbg ini ada manfaatnya bagi penerima manfaat.. tapi anggaran ratusan triliun itu terlalu memberatkan apbn.. akibatnya kebutuhan belanja lainnya banyak yg diefisiensi, transfer ke daerah juga dikurangi..🥲",mixed,mixed,disappointment,True,medium,0,0
hadi_schwono/DZzXudNkt2C,Lutjuuu.. ada penerima manfaat MBG kok kalian yg seword.. Mau subsidi BBM pertamax terus menerus jebol apbn,lutjuuu.. ada penerima manfaat mbg kok kalian yg seword.. mau subsidi bbm pertamax terus menerus jebol apbn,negative,negative,frustration,True,low,1,0
ahmad.sauki.10/DZzyRQciX_c,"Kemungkinan besar itu karyawan2 MBG dn KDMP yg dikerahkan. Makanya Praroro ngotot dg MBG dn KDMP krn selain ngurus dapur dn jaga toko, karyawan2nya bisa dimanfaatkan utk kepentingan politik, selain utk lumbung suara 2029 nanti, ya salah satunya utk kepentingan demo tandingan spt ini. Namanya karyawan ya manut sm majikan.","kemungkinan besar itu karyawan2 mbg dn kdmp yg dikerahkan. makanya praroro ngotot dg mbg dn kdmp krn selain ngurus dapur dn jaga toko, karyawan2nya bisa dimanfaatkan utk kepentingan politik, selain utk lumbung suara 2029 nanti, ya salah satunya utk kepentingan demo tandingan spt ini. namanya karyawan ya manut sm majikan.",negative,negative,frustration,True,medium,1,0
yudi.aji/DZxdhCLoI_a,"Entahlah. Harus komen apa.. Harapan cuma satu. ""mundur"" Klo dah mampu ngurus negara Terjemahkan | Entahlah. Harus komen apa.. Harapan cuma satu. ""mundur"" Klo dah mampu ngurus negara","entahlah. harus komen apa.. harapan cuma satu. ""mundur"" klo dah mampu ngurus negara terjemahkan | entahlah. harus komen apa.. harapan cuma satu. ""mundur"" klo dah mampu ngurus negara",negative,negative,frustration,True,medium,54,35
mika_miekaripangpol14/DZzlxROnQY0,"Hahahaha. Dia kira anak2 itu gak ada orang tua ya? Lahir gitu aja, diem2 trus dapet MBG baru bisa hidup. Gila....","hahahaha. dia kira anak2 itu gak ada orang tua ya? lahir gitu aja, diem2 trus dapet mbg baru bisa hidup. gila....",negative,negative,frustration,True,medium,0,0
haroen_rasyid/DZzawP7n-pv,"Dari sebelum.ada MBG anak anak sudah bisa makan .....dan jajan, sekarang ada MBG semua jadi berantakan....guru kehilangan pekerjaan, pedagang depan sekolah kurang pendapatan, kantin sekolah kedodoran, anak anak balik kerumah kelaparan lagi karena orang tuanya tidak punya jerjaan .....","dari sebelum.ada mbg anak anak sudah bisa makan .....dan jajan, sekarang ada mbg semua jadi berantakan....guru kehilangan pekerjaan, pedagang depan sekolah kurang pendapatan, kantin sekolah kedodoran, anak anak balik kerumah kelaparan lagi karena orang tuanya tidak punya jerjaan .....",negative,negative,frustration,True,high,395,10
kompastv/DZzlnt6Fglp,Simpatisan di Malang Senam Bersama Dukung MBG dlvr.it/TT7Tv… | Simpatisan di Malang Senam Bersama Dukung MBG | dlvr.it/TT7Tv…,simpatisan di malang senam bersama dukung mbg dlvr.it/tt7tv… | simpatisan di malang senam bersama dukung mbg | dlvr.it/tt7tv…,positive,positive,satisfaction,True,none,0,0
n.a.v.i.320/DZzXuNpk6Wu,"Inikan mau tahun ajaran baru, gimana kalo sekolah2 memberikan info kalo sekolahnya menrima MBG atau tidak, jadi org tua yg tidak setuju mbg daftarkananaknya ke sekolah yg tidak meneima MBG dan oran tua yg setuju program mbg bisa daftarkan ke sekolah yg menerima MBG, program akan tepat sasaran , gimana kalo begitu. .","inikan mau tahun ajaran baru, gimana kalo sekolah2 memberikan info kalo sekolahnya menrima mbg atau tidak, jadi org tua yg tidak setuju mbg daftarkananaknya ke sekolah yg tidak meneima mbg dan oran tua yg setuju program mbg bisa daftarkan ke sekolah yg menerima mbg, program akan tepat sasaran , gimana kalo begitu. .",neutral,neutral,neutral,True,none,0,0
xxblondes/DZzGxOUkjR4,"Lah tll bgt ni org, lu liat visi misi 01 dan 03 lebih berbobot dibanding 02 MBG goblog","lah tll bgt ni org, lu liat visi misi 01 dan 03 lebih berbobot dibanding 02 mbg goblog",negative,negative,anger,True,medium,0,1
hi.fiyyaaaa_/DZy2iZ9Gkrf,"Jangan diplintir yaa fokusnya kan kritik Artjog karena menerima dana dari cucu penguasa Orde Baru, anak pelanggar HAM berat, & juga mendapat jatah dapur MBG. Jadi jangan diplintir menjadi konflik horizontal. Yang dikritik bukan senimannya. Yang dikritik adalah kesadaran penyelenggaranya. Karena seni tanpa kesadaran hanya jadi dekorasi. Simbol perlawanan tanpa kesadaran hanya jadi properti. | Dari gue yg tiap tahun ke artjog. Gausa sok paling skena nyeni lu.","jangan diplintir yaa fokusnya kan kritik artjog karena menerima dana dari cucu penguasa orde baru, anak pelanggar ham berat, & juga mendapat jatah dapur mbg. jadi jangan diplintir menjadi konflik horizontal. yang dikritik bukan senimannya. yang dikritik adalah kesadaran penyelenggaranya. karena seni tanpa kesadaran hanya jadi dekorasi. simbol perlawanan tanpa kesadaran hanya jadi properti. | dari gue yg tiap tahun ke artjog. gausa sok paling skena nyeni lu.",negative,negative,anger,True,medium,1100,10
myloo________/DZyyvBZEW2e,"Di grup RT ada pendataan penerimaan MBG. Ya, MBG 🥲 Padahal ini komplek yg warganya keliatan ""CUKUP"" Mostly ada rumah, ada mobil. Tau gongnya apa? Ada yg ngevote ""BERSEDIA"" menerima. Huhu kek ga habis thinking aja gt, kapan sih program useless ga tepat sasaran ini diSTOP? 🥴","di grup rt ada pendataan penerimaan mbg. ya, mbg 🥲 padahal ini komplek yg warganya keliatan ""cukup"" mostly ada rumah, ada mobil. tau gongnya apa? ada yg ngevote ""bersedia"" menerima. huhu kek ga habis thinking aja gt, kapan sih program useless ga tepat sasaran ini distop? 🥴",negative,negative,frustration,True,medium,33,48
adityaaara/DZzyHxQkm9b,"Duit subsidi nya gak dibayarin sama pemerintah ke pln, uangnya dipake mbg jadi pln nya harus efisiensi 🤣","duit subsidi nya gak dibayarin sama pemerintah ke pln, uangnya dipake mbg jadi pln nya harus efisiensi 🤣",negative,negative,frustration,True,medium,0,0
rudy.jojon/DZzkraRlPBx,Lu org kerjanya cuma mbg doang ya? Enak ya mbg gampang di korup kah?,lu org kerjanya cuma mbg doang ya? enak ya mbg gampang di korup kah?,negative,negative,frustration,True,medium,0,0
juruinfo/DZzGs9qmOWz,MBG Gagal? Faktanya Justru Negara Sedang Mengawasi #jagaindonesia #kawalgizianak #kawaluangrakyat #hukumtegas #transparansiuntukmaju,mbg gagal? faktanya justru negara sedang mengawasi jagaindonesia kawalgizianak kawaluangrakyat hukumtegas transparansiuntukmaju,negative,positive,frustration,True,medium,0,0
1987_miragu/DZzGrulgdSa,"Persiapan jam 10 malam, jam 2 atau 3 harus selesai memasak, jam 7 itu harus selesai siap dikirim ke sekolah. Cmiiw✌️ kisi2 dapur mbg.btw tiap kali masak 2500 ompreng ya..","persiapan jam 10 malam, jam 2 atau 3 harus selesai memasak, jam 7 itu harus selesai siap dikirim ke sekolah. cmiiw✌️ kisi2 dapur mbg.btw tiap kali masak 2500 ompreng ya..",neutral,neutral,neutral,True,none,0,0
_chikasartika/DZzXsaIlLK3,MBG ( mas bahlil ngaco ) 🤏🏻😭,mbg ( mas bahlil ngaco ) 🤏🏻😭,negative,neutral,frustration,True,medium,0,1
denyutbangsa/DZ0C01OgI0K,"Motor listrik MBG disegel → pengawasan diperketat → akuntabilitas naik 📈 Logikanya: program sebesar MBG wajar disorot. Disorot = dicek. Dicek = biar tepat sasaran. Pesan: akuntabel itu bukan slogan. Akuntabel = berani diperiksa & berani jelasin ke publik. Menurut kalian, 1 tanda program pemerintah ""akuntabel"" yg paling kerasa ke rakyat apa? Data terbuka, laporan jelas, atau ada kanal pengaduan? Share 👇 #MBG #Akuntabilitas #Pengawasan #Transparansi #UangRakyat","motor listrik mbg disegel → pengawasan diperketat → akuntabilitas naik 📈 logikanya: program sebesar mbg wajar disorot. disorot = dicek. dicek = biar tepat sasaran. pesan: akuntabel itu bukan slogan. akuntabel = berani diperiksa & berani jelasin ke publik. menurut kalian, 1 tanda program pemerintah ""akuntabel"" yg paling kerasa ke rakyat apa? data terbuka, laporan jelas, atau ada kanal pengaduan? share 👇 mbg akuntabilitas pengawasan transparansi uangrakyat",positive,positive,trust,True,none,0,0
rev_hand/DZzTEFDAYb5,Membalas @_chikasartika | @_chikasartika | Yaudah panggil MBG aja,membalas | | yaudah panggil mbg aja,neutral,neutral,neutral,True,none,1,1
humanoidbrain/DZzM_brj2vM,Membalas @alang_sanjaya | @alang_sanjaya | dani_ismantoko | Chatib Basri dipanggil ke istana. Jelas mengatakan bahwa MBG ini adalah salah satu faktor yang menyebabkan ekonomi tersungkur. Sekarang buzzer-buzzer mau bilang apalagi?,membalas | | dani_ismantoko | chatib basri dipanggil ke istana. jelas mengatakan bahwa mbg ini adalah salah satu faktor yang menyebabkan ekonomi tersungkur. sekarang buzzer-buzzer mau bilang apalagi?,negative,negative,frustration,True,medium,32800,1900
rembulan.somahita/DZzlq6zGU2d,"Tempat ku MBG utk balita dan bumil baru mulai sekitar 2 minggu ini, eh kemarin udah ada info kl mulai Senin tidak ada lg, katanya sedang evaluasi. Mgkn ditutup itu SPPG. Kl beneran Mah alhamdulillah.","tempat ku mbg utk balita dan bumil baru mulai sekitar 2 minggu ini, eh kemarin udah ada info kl mulai senin tidak ada lg, katanya sedang evaluasi. mgkn ditutup itu sppg. kl beneran mah alhamdulillah.",mixed,mixed,confusion,True,low,1,1
fathur.ref/DZyqwmGE9mi,Terus mau dibandingkan sama presiden sekarang yang malah ngotot buat MBG dan Kopdes tanpa kajian yang mendalam dulu dan langsung asal diterapin aja?,terus mau dibandingkan sama presiden sekarang yang malah ngotot buat mbg dan kopdes tanpa kajian yang mendalam dulu dan langsung asal diterapin aja?,negative,negative,frustration,True,high,3,1
ruhulmaani/DZueF0xkmAS,"Mahasiswa: HENTIKAN MBG! Proyek dzalim! | Gibran: Jangan marah-marah dulu. Ayo kita ke NTT. MBG berjalan dengan baik, kok. | (sesampainya di NTT) | G: lhooo.. lhadhalah.. MBG nya berantakan toh.. | Mahasiswa: WKWKWKWKWWKWKWKK... KOCAK LW, SUL! WKWKWKWKWK...","mahasiswa: hentikan mbg! proyek dzalim! | gibran: jangan marah-marah dulu. ayo kita ke ntt. mbg berjalan dengan baik, kok. | (sesampainya di ntt) | g: lhooo.. lhadhalah.. mbg nya berantakan toh.. | mahasiswa: wkwkwkwkwwkwkwkk... kocak lw, sul! wkwkwkwkwk...",mixed,mixed,satisfaction,True,low,11900,597
harmono.harmono.7370013/DZzyHIpgU1Y,"Lu jangan bacot sj, logikanya tiyo sdh sesuai cuuookk jiancuok, MBG gunakan duit rakyat yg dimaling sm pejabatnya cuuuookk, anjrit","lu jangan bacot sj, logikanya tiyo sdh sesuai cuuookk jiancuok, mbg gunakan duit rakyat yg dimaling sm pejabatnya cuuuookk, anjrit",negative,negative,anger,True,high,0,0
dani_ismantoko/DZYcfLjEszx,Chatib Basri dipanggil ke istana. Jelas mengatakan bahwa MBG ini adalah salah satu faktor yang menyebabkan ekonomi tersungkur. Sekarang buzzer-buzzer mau bilang apalagi?,chatib basri dipanggil ke istana. jelas mengatakan bahwa mbg ini adalah salah satu faktor yang menyebabkan ekonomi tersungkur. sekarang buzzer-buzzer mau bilang apalagi?,negative,negative,frustration,True,high,32800,1900
chusna.aja/DZzGryBkfRP,MBG aja min 🤣🤣,mbg aja min 🤣🤣,positive,positive,joy,True,none,1,1
anggun_lestrrrr/DZzXq6xgfp2,"Coba kamu cek ig nya brorondm , dia sidak sekolah2 yang di duga menyelewengkan kip , dia menerima aduan orang tua murid , dan hasilnya buanyak yang di selewengkan oleh oknum guru/kepsek . Terus apa kita harus tutup sekolahnya ? Begitupun mbg , banyak juga yg jelek dan itu menurutku wajar karna program baru , blm jln sempurna . China aja butuh waktu lebih dari 10 tahun baru program bisa jalan ada trial dan errornya . Kita sebagai masyarakat harus mendukung dan ikut serta mengawasi , minimal kita","coba kamu cek ig nya brorondm , dia sidak sekolah2 yang di duga menyelewengkan kip , dia menerima aduan orang tua murid , dan hasilnya buanyak yang di selewengkan oleh oknum guru/kepsek . terus apa kita harus tutup sekolahnya ? begitupun mbg , banyak juga yg jelek dan itu menurutku wajar karna program baru , blm jln sempurna . china aja butuh waktu lebih dari 10 tahun baru program bisa jalan ada trial dan errornya . kita sebagai masyarakat harus mendukung dan ikut serta mengawasi , minimal kita",mixed,mixed,neutral,True,low,0,0
manda953432/DZzboZtj-cU,"Kira"" Liburan Ada MBG gak ya...😁","kira"" liburan ada mbg gak ya...😁",positive,neutral,joy,True,none,0,0
fairuzzabad/DZy2fw6E4-e,"kementerian kan pada miskin semua, padahal kerjaan ngurusin seluruh provinsi, karna uangnya buat bancaan proyek mbg sama kdmp","kementerian kan pada miskin semua, padahal kerjaan ngurusin seluruh provinsi, karna uangnya buat bancaan proyek mbg sama kdmp",negative,negative,anger,True,high,8,0
geminimyname/DZy_8EvESjL,Ini yg turun msih sebagian kecil ya belum semuanya🩵,ini yg turun msih sebagian kecil ya belum semuanya🩵,positive,mixed,satisfaction,True,none,118,71
fitri.safitri.1422409/DZyj-AllJCj,Nah inii hasil antriannya😅😅😅 #foto #mbg #jangkauanluas,nah inii hasil antriannya😅😅😅 foto mbg jangkauanluas,neutral,neutral,surprise,True,none,0,0
yu.lia5786/DZycg-ID_K3,Pemerintah apa preman?!!,pemerintah apa preman?!!,negative,negative,anger,True,high,36,80
fajriimarta/DZzCM60mjLv,"Fakta menyedihkan di negri ini (part 2 ) : | Ketika MBG ditiadakan selama libur sekolah, yang jadi lapar dan pusing Siswa siswi ❌️ Para investor ✅️","fakta menyedihkan di negri ini (part 2 ) : | ketika mbg ditiadakan selama libur sekolah, yang jadi lapar dan pusing siswa siswi ❌️ para investor ✅️",negative,negative,disappointment,True,medium,127,3
